Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2014,4,1,Weekend,1600,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,E 3RD ST & S KINGSTON,39.16424,-86.492944
2014,4,6,Weekday,1800,3+ Cars,Non-incapacitating,BRAKE FAILURE OR DEFECTIVE,3RD ST & KINGSTON,39.16424,-86.492944
2014,4,2,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD ST & KINGSTON,39.16424,-86.492944
2014,4,2,Weekday,2200,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,EAST 3RD ST & KINGSTON,39.16424,-86.492944
2014,5,4,Weekday,1600,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 3RD ST & S KINGSTON,39.16424,-86.492944
2014,5,5,Weekday,1700,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 3RD ST & KINGSTON,39.16424,-86.492944
2014,6,7,Weekend,1300,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,E 3RD ST & KINGSTON,39.16424,-86.492944
2014,6,2,Weekday,0,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,300 S KINGSTON DR & 3RD,39.16424,-86.492944
2014,6,2,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD ST & S KINGSTON,39.16424,-86.492944
2014,7,3,Weekday,700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 3RD ST & S KINGSTON,39.16424,-86.492944
2014,8,6,Weekend,2300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD ST & KINGSTON,39.16424,-86.492944
2014,8,4,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD ST & S KINGSTON,39.16424,-86.492944
2014,9,7,Weekend,1800,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,3RD ST & KINGSTON,39.16424,-86.492944
2014,9,3,Weekday,1800,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,3RD ST & KINGSTON,39.16424,-86.492944
2014,9,6,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD ST & KINGSTON,39.16424,-86.492944
2014,12,3,Weekday,1200,2-Car,No injury/unknown,IMPROPER TURNING,3RD & KINGSTON,39.16424,-86.492944
2014,11,7,Weekend,1500,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 3RD & KINGSTON,39.16424,-86.492944
2014,1,5,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD ST,39.16424,-86.49259396
2014,2,7,Weekend,1900,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,E 3RD ST,39.16424,-86.49259396
2014,5,3,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD ST,39.16424,-86.49259396
2014,6,6,Weekend,2200,1-Car,No injury/unknown,IMPROPER TURNING,W 3RD ST,39.16424,-86.49136882
2014,2,3,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD ST & SO CLARIZZ,39.16424,-86.4908
2014,2,6,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,W 3RD ST,39.16424,-86.4908
2014,5,4,Weekday,1400,Pedestrian,Non-incapacitating,,E 3RD ST & S CLARIZZ,39.16424,-86.4908
2014,6,1,Weekend,1500,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,CLARIZZ BLVD & E 3RD,39.16424,-86.4908
2014,10,6,Weekday,1300,2-Car,Non-incapacitating,BRAKE FAILURE OR DEFECTIVE,E 3RD & S CLARIZZ,39.16424,-86.4908
2014,9,3,Weekday,800,3+ Cars,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,CLARIZZ & E 3RD ST,39.16424,-86.4908
2014,11,6,Weekday,1600,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S CLARIZZ,39.16424,-86.4908
2014,4,5,Weekday,700,2-Car,No injury/unknown,UNSAFE BACKING,W 3RD ST,39.16424,-86.48998367
2014,6,7,Weekend,900,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,EAST  THIRD ST & PLEASANT RIDGE,39.16424,-86.4892
2014,1,4,Weekday,1300,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,W 3RD ST,39.16424,-86.484384
2014,4,6,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,WEST 3RD ST,39.16424,-86.48346971
2014,10,7,Weekend,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,W 3RD,39.16424,-86.48346971
2014,2,5,Weekday,1900,Bus,No injury/unknown,DISREGARD SIGNAL/REG SIGN,E 3RD & S SMITH RD,39.16424,-86.480688
2014,2,3,Weekday,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SMITH & THIRD ST,39.16424,-86.480688
2014,4,6,Weekday,600,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SMITHVILLE ROAD & SR37S,39.16424,-86.480688
2014,6,4,Weekday,900,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,E 3RD & S SMITH RD,39.16424,-86.480688
2014,7,6,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & S SMITH RD,39.16424,-86.480688
2014,8,6,Weekday,1300,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,3RD ST & SMITH,39.16424,-86.480688
2014,8,5,Weekday,1500,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SMITH & SR46W,39.16424,-86.480688
2014,9,1,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & SO SMITH RD,39.16424,-86.480688
2014,10,7,Weekend,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E 3RD & S SMITH,39.16424,-86.480688
2014,11,5,Weekday,1300,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD & SMITH,39.16424,-86.480688
2014,11,2,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SMITHVILLE & SR37S,39.16424,-86.480688
2014,12,1,Weekend,1400,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,W 3RD,39.16424,-86.48057698
2014,1,5,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD ST & PARK RIDGE,39.16424,-86.47636061
2014,4,5,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST 3RD ST & SOUTH PARK RIDGE,39.16424,-86.476096
2014,6,6,Weekday,1500,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 3RD ST & PARK RIDGE,39.16424,-86.476096
2014,6,2,Weekday,1500,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,PARK RIDGE & THIRD ST,39.16424,-86.476096
2014,7,5,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD ST & PARK RIDGE,39.16424,-86.476096
2014,8,3,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD ST & PARK RIDGE,39.16424,-86.476096
2014,11,3,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16424,-86.473984
2014,2,6,Weekday,1600,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,EAST 3RD & SR46S,39.16424,-86.473296
2014,6,1,Weekend,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD ST & SR46S,39.16424,-86.473296
2014,7,3,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & SR46S,39.16424,-86.473296
2014,10,6,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & SR46S,39.16424,-86.473296
2014,11,6,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & SR46E,39.16424,-86.473296
2014,12,3,Weekday,600,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,E3RD & SR46,39.16424,-86.473296
2014,12,6,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & SR46N,39.16424,-86.473296
2014,8,6,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD ST,39.16423861,-86.49522852
2014,8,4,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD ST,39.16423861,-86.49522852
2014,12,2,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16423861,-86.49522852
2014,2,1,Weekend,1600,2-Car,No injury/unknown,,E 3RD ST,39.16423674,-86.49805388
2014,6,3,Weekday,1500,2-Car,No injury/unknown,VIEW OBSTRUCTED,E 3RD ST,39.16422546,-86.49655709
2014,8,4,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD ST,39.16422546,-86.49655709
2014,4,6,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD ST,39.16422509,-86.49659382
2014,1,2,Weekday,1100,2-Car,No injury/unknown,,E 3RD ST,39.16422436,-86.49666727
2014,10,1,Weekend,1200,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,3RD & PARKRIDGE,39.16421995,-86.47630453
2014,10,4,Weekday,1600,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,3RD & PARKRIDGE,39.16421995,-86.47626562
2014,10,2,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & SO PARKRIDGE,39.16421995,-86.4763002
2014,10,7,Weekend,1500,2-Car,No injury/unknown,UNSAFE SPEED,E THIRD,39.16421928,-86.50195219
2014,7,3,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E THIRD ST,39.16420519,-86.49962872
2014,1,1,Weekend,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,DUNN & THIRD ST,39.16419189,-86.52822333
2014,1,1,Weekend,1500,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST THIRD ST,39.16416496,-86.49476252
2014,5,7,Weekend,1100,2-Car,No injury/unknown,UNSAFE BACKING,EAST 3RD ST,39.16416496,-86.49476252
2014,9,6,Weekday,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST THIRD ST,39.16416496,-86.4947424
2014,8,5,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,S WALNUT ST,39.164128,-86.5336
2014,5,4,Weekday,1900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,3RD ST & NS ALLEY BETWEEN GRANT AND LIN,39.16404123,-86.53048754
2014,1,1,Weekend,1100,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WEST 3RD ST,39.164028,-86.575111
2014,8,2,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E THIRD ST,39.163982,-86.517517
2014,9,3,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,EAST THIRD ST,39.163967,-86.515091
2014,7,7,Weekend,2200,2-Car,No injury/unknown,UNSAFE BACKING,S COLLEGE MALL RD,39.16394547,-86.49833535
2014,3,1,Weekend,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT ST,39.16390857,-86.5336
2014,7,6,Weekday,1700,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,GARRISON CHAPEL & SR48W,39.16389002,-86.65046376
2014,1,6,Weekend,2200,2-Car,No injury/unknown,UNSAFE BACKING,1200 E 3RD ST & BALLANTINE,39.163826,-86.51886
2014,10,7,Weekend,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,PROSPECT & S ROGERS,39.163744,-86.538592
2014,10,2,Weekday,1100,1-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,PATTERSON & PROSPECT,39.16372512,-86.53866291
2014,3,3,Weekday,1700,Cyclist,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER & HAWTHORNE LN,39.16370074,-86.52020885
2014,6,1,Weekend,1500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,E BENDER & SR46E,39.16369029,-86.43779541
2014,9,7,Weekend,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,CAVE & SR48,39.16368736,-86.63596458
2014,12,2,Weekday,100,1-Car,No injury/unknown,UNSAFE SPEED,NORTH TRAILWAY & SR46E,39.16368062,-86.42672108
2014,2,3,Weekday,2300,3+ Cars,No injury/unknown,ROADWAY SURFACE CONDITION,ATWATER & FACULTY AVE,39.16364821,-86.52107987
2014,1,7,Weekend,400,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N GETTYS CREEK & SR46E,39.16363574,-86.41960375
2014,10,4,Weekday,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BENDER & SR46E,39.16363458,-86.4387054
2014,8,4,Weekday,1100,2-Car,No injury/unknown,IMPROPER TURNING,E ATWATER AVE,39.16362511,-86.51479412
2014,3,7,Weekend,1800,2-Car,No injury/unknown,,SOUTH KINGSTON DR,39.16362305,-86.47182991
2014,12,1,Weekend,300,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,EAST TRAILWAY & SR46E,39.16355934,-86.42589328
2014,4,4,Weekday,2000,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,BELLE & S VILLAGE CT,39.163552,-86.583792
2014,1,4,Weekday,1400,2-Car,No injury/unknown,IMPROPER PASSING,GARRISON CHAPEL & SR48W,39.16346711,-86.64775861
2014,12,2,Weekday,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,S CAVE & SR48W,39.16345193,-86.63082546
2014,12,6,Weekend,2300,Pedestrian,Incapacitating,PEDESTRIAN ACTION,3RD & PATTERSON,39.16344009,-86.55128002
2014,2,6,Weekday,1200,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SO PATTERSON & W 3RD ST,39.16344009,-86.55128002
2014,4,3,Weekday,1000,2-Car,Non-incapacitating,OTHER TELEMATICS IN USE,PATTERSON & W 3RD ST,39.16344009,-86.55128002
2014,7,2,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,PATTERSON & WEST 3RD ST,39.16344009,-86.55128002
2014,7,2,Weekday,1600,Moped/Motorcycle,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD ST & PATTERSON,39.16344009,-86.55128002
2014,8,6,Weekend,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S PATTERSON & W 3RD ST,39.16344009,-86.55128002
2014,9,6,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD ST & PATTERSON,39.16344009,-86.55128002
2014,9,2,Weekday,700,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,PARKWAY & W BELLE AVE,39.16344,-86.5888
2014,2,6,Weekday,1500,2-Car,No injury/unknown,LEFT OF CENTER,S GARRISON CHAPEL & SR48W,39.16342852,-86.64687798
2014,8,1,Weekend,1700,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,SR37S & W 3RD,39.16337885,-86.5731243
2014,12,4,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,LANDMARK,39.16334534,-86.55659485
2014,9,7,Weekend,1900,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER & HENDERSON ST,39.163344,-86.5272
2014,12,3,Weekday,1700,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,E ATWATER & S PARK,39.163296,-86.524
2014,10,5,Weekday,100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E ATWATER & S WOODLAWN,39.16328,-86.522592
2014,7,6,Weekday,800,Moped/Motorcycle,Non-incapacitating,UNSAFE SPEED,BENDER & SR46E,39.1632563,-86.44167007
2014,7,3,Weekday,900,2-Car,No injury/unknown,WRONG WAY ON ONE WAY,E ATWATER AVE & S HAWTHORNE,39.163232,-86.520176
2014,7,2,Weekday,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E ATWATER AVE & S HAWTHORNE,39.163232,-86.520176
2014,1,1,Weekend,100,2-Car,Non-incapacitating,UNSAFE SPEED,ATWATER AVE & BALLANTINE,39.163216,-86.519024
2014,10,7,Weekend,2000,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & BALLANTINE,39.163216,-86.519024
2014,11,7,Weekend,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MARKET & MAYBURY,39.16320294,-86.58092915
2014,2,1,Weekend,800,2-Car,No injury/unknown,IMPROPER TURNING,ATWATER AVE & HIGHLAND,39.1632,-86.517584
2014,10,6,Weekend,2300,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER AVE & JORDAN,39.163168,-86.516384
2014,2,6,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST ATWATER AVE,39.16315913,-86.52214653
2014,1,5,Weekday,700,1-Car,No injury/unknown,UNSAFE BACKING,EAST ATWATER AVE,39.16315645,-86.52385376
2014,6,7,Weekend,1700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,EAST ATWATER AVE & SOUTH SWAIN,39.163152,-86.515168
2014,12,6,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,S LANDMARK,39.1631484,-86.55621596
2014,10,3,Weekday,900,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER AVE & HENDERSON,39.16313969,-86.52727023
2014,4,4,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & HENDERSON,39.16313969,-86.52727022
2014,9,7,Weekend,1300,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER AVE & HENDERSON,39.16313969,-86.52727022
2014,2,1,Weekday,2000,Pedestrian,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & THIRD,39.16313936,-86.52589516
2014,1,5,Weekday,400,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,ATWATER AVE & HENDERSON,39.16313303,-86.52727337
2014,8,4,Weekday,1500,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER & HENDERSON ST,39.16313303,-86.52727337
2014,9,5,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CAVE & SR48,39.16312617,-86.62817764
2014,5,6,Weekday,1200,Moped/Motorcycle,Non-incapacitating,IMPROPER PASSING,SMITH & WALNUT ST,39.16312266,-86.5336
2014,2,1,Weekend,200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & WOODLAWN,39.16312024,-86.52261994
2014,10,6,Weekday,200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E ATWATER & S WOODLAWN,39.16312024,-86.52261994
2014,2,5,Weekday,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & PARK,39.16311018,-86.52403012
2014,1,3,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,ATWATER GARAGE 3RD FLOOR DR & FACULTY,39.16309925,-86.52104471
2014,5,5,Weekday,1300,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ATWATER & HIGHLAND AVE,39.16309394,-86.51773376
2014,8,6,Weekday,200,2-Car,Incapacitating,DISREGARD SIGNAL/REG SIGN,ATWATER & HIGHLAND,39.16309394,-86.51773376
2014,5,6,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & BALLANTINE,39.16309377,-86.51913489
2014,12,6,Weekday,1600,2-Car,No injury/unknown,UNSAFE SPEED,ATWATER & MITCHELL,39.16308001,-86.51417971
2014,8,7,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER & HIGH ST,39.16308001,-86.50846995
2014,10,7,Weekend,100,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,E ATWATER & S JORDAN,39.16307627,-86.51638985
2014,4,3,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & JORDAN,39.16307054,-86.51639895
2014,12,5,Weekday,1200,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ATWATER & BALLANTINE,39.16306995,-86.51912972
2014,2,5,Weekday,2300,2-Car,No injury/unknown,IMPROPER TURNING,ATWATER AVE & BALLANTINE,39.16306995,-86.51912972
2014,12,6,Weekend,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ATWATER & HIGHLAND,39.16305989,-86.51773028
2014,2,4,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & HIGHLAND,39.16305989,-86.51773028
2014,11,2,Weekday,700,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER & JORDAN,39.16304983,-86.51638985
2014,2,2,Weekday,1500,Bus,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,ATWATER AVE & JORDAN,39.16304983,-86.51638984
2014,5,6,Weekday,1200,Pedestrian,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ATWATER AVE & JORDAN,39.16304983,-86.51638984
2014,9,2,Weekday,800,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E ATWATER AVE & JORDAN,39.16304983,-86.51638984
2014,10,4,Weekday,1200,2-Car,No injury/unknown,,S PATTERSON ST,39.16294187,-86.55070133
2014,1,5,Weekday,900,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,S COLLEGE MALL RD,39.162928,-86.498112
2014,1,6,Weekday,1400,1-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S COLLEGE MALL RD,39.162928,-86.498112
2014,2,6,Weekday,1200,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,300 S WALNUT ST & SMITH,39.162848,-86.5336
2014,4,7,Weekend,1100,Moped/Motorcycle,No injury/unknown,UNSAFE LANE MOVEMENT,SMITH & WALNUT ST,39.162848,-86.5336
2014,7,5,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E SMITH & S WALNUT ST,39.162848,-86.5336
2014,7,6,Weekend,2100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SMITH & WALNUT ST,39.162848,-86.5336
2014,9,3,Weekday,1200,2-Car,No injury/unknown,,E SMITH & S DUNN ST,39.162848,-86.5284
2014,7,5,Weekday,1000,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,S HENDERSON ST,39.162848,-86.527184
2014,3,1,Weekend,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST & SMITH,39.16280977,-86.52725011
2014,4,3,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,S WOODLAWN AVE,39.16280044,-86.52299675
2014,5,5,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,BELLE & VILLAGE CT,39.16272811,-86.58380645
2014,3,2,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LANDMARK AVE,39.16271456,-86.55612878
2014,2,7,Weekend,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ADAMS & PATTERSON DR,39.1626703,-86.55050017
2014,12,2,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ADAMS & PATTERSON,39.1626703,-86.55050017
2014,10,6,Weekday,1600,1-Car,Incapacitating,IMPROPER TURNING,ADAMS & PATTERSON,39.1626703,-86.55050017
2014,11,5,Weekday,1900,Pedestrian,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,ADAMS & PATTERSON,39.1626703,-86.55050017
2014,10,1,Weekday,2100,1-Car,No injury/unknown,LEFT OF CENTER,S ADAMS & S PATTERSON,39.1626703,-86.55050016
2014,10,1,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & WOODCREST DR,39.16262408,-86.50240808
2014,2,3,Weekday,1200,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SO COLLEGE MALL RD,39.16262403,-86.49803884
2014,1,3,Weekday,1000,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,LANDMARK AVE,39.16261666,-86.55608452
2014,5,7,Weekend,1300,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WHITE TAIL RUN & WYLIE FARM,39.16259645,-86.52353994
2014,10,2,Weekday,600,2-Car,No injury/unknown,UNSAFE BACKING,S HENDERSON,39.162468,-86.527174
2014,9,6,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,DUNN ST,39.16244571,-86.528368
2014,8,5,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,S REISNER RD,39.162441,-86.486969
2014,11,6,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HOWE & ROGERS,39.16240007,-86.53868973
2014,9,3,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HOWE & ROGERS ST,39.1624,-86.538592
2014,7,3,Weekday,800,3+ Cars,No injury/unknown,UNSAFE LANE MOVEMENT,S LANDMARK AVE,39.16237861,-86.5559256
2014,1,3,Weekday,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SOUTH HENDERSON ST,39.16226959,-86.52758026
2014,1,5,Weekday,2300,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,HIGHLAND & HUNTER AVE,39.16224,-86.5183056
2014,2,5,Weekday,1500,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,E HUNTER & S WOODLAWN AVE,39.16224,-86.522576
2014,3,7,Weekend,100,3+ Cars,No injury/unknown,UNSAFE SPEED,HUNTER AVE & WOODLAWN,39.16224,-86.522576
2014,12,5,Weekday,1400,3+ Cars,No injury/unknown,,919 E HUNTER & S FACULTY,39.16224,-86.520992
2014,4,3,Weekday,700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,HIGHLAND AVE & HUNTER,39.16224,-86.5176
2014,8,7,Weekend,0,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,HUNTER & JORDAN AVE,39.16224,-86.516368
2014,10,2,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,S COLLEGE MALL RD,39.162201,-86.498665
2014,5,5,Weekday,1600,1-Car,Non-incapacitating,OVERCORRECTING/OVERSTEERING,SR37S & W 3RD,39.16200597,-86.57316611
2014,11,7,Weekend,2100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,2ND & GRANT,39.16198929,-86.52975376
2014,10,5,Weekday,1900,Bus,No injury/unknown,UNSAFE BACKING,S MULLER,39.16180998,-86.56743228
2014,9,3,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,S MULLER PKWY,39.16177176,-86.567327
